97
93
78
55
65
87
85
87
80
53
83
94
66
53
90
62
65
78
92
90
78
76
95
79
69
99
64
80
94
94
77
56
93
60
87
68
92
67
71
62
59
100
93
93
62
88
93
90
53
63
85
86
79
69
87
85
75
76
86
83
76
64
71
92
52
72
91
64
54
94
90
91
91
