1.0 1.0
0.999999999869 2.0
0.99999999851 2.0
0.999999999628 2.0
0.999999999406 2.0
0.999999998965 2.0
0.999999999782 2.0
1.0 1.0
0.999999999869 2.0
1.0 1.0
0.999999999715 2.0
0.999999998951 2.0
0.999999999187 2.0
0.999999999561 2.0
1.0 1.0
0.999999999782 2.0
0.0 0.0
0.999999999715 2.0
0.999999999998 1.0
0.999999999274 2.0
0.999999999106 2.0
0.999999999995 1.0
0.999999999561 2.0
0.0 0.0
0.999999999628 2.0
0.0 0.0
0.999999999274 2.0
0.999999999979 1.0
0.999999999974 1.0
0.999999999106 2.0
0.0 0.0
0.999999999406 2.0
0.999999999885 1.0
0.99999999587 4.0
0.999999976514 2.0
0.999999992642 3.0
0.999999990752 3.0
0.999999981226 2.0
0.999999995093 4.0
0.999999999754 1.0
0.999999995759 4.0
0.999999999811 2.0
0.999999993456 3.0
0.999999981474 2.0
0.999999984052 2.0
0.999999992124 3.0
0.999999999435 1.0
0.999999994872 4.0
0.999999999804 1.0
0.999999993307 3.0
0.999999999524 2.0
0.99999998537 2.0
0.999999983696 2.0
0.999999998756 1.0
0.99999999183 3.0
0.999999999485 1.0
0.999999992124 3.0
0.999999999811 1.0
0.99999998537 2.0
0.999999998813 2.0
0.999999997444 1.0
0.999999983696 2.0
0.999999998805 1.0
0.999999986186 2.0
0.999999996066 2.0
0.999999950317 4.0
0.99999989347 3.0
0.999999930956 3.0
0.999999921676 3.0
0.9999999071 3.0
0.999999945711 4.0
0.999999994137 2.0
0.999999948905 4.0
0.999999994183 3.0
0.999999934063 3.0
0.999999863586 2.0
0.999999915448 3.0
0.999999927097 3.0
0.999999990882 2.0
0.999999943231 4.0
0.999999995236 2.0
0.999999931953 3.0
0.999999987928 2.0
0.999999918555 3.0
0.99999987465 2.0
0.999999985641 2.0
0.999999923596 3.0
0.999999991981 2.0
0.999999924281 3.0
0.999999992633 1.0
0.999999916445 3.0
0.999999981048 2.0
0.99999997753 2.0
0.99999987465 2.0
0.99999998674 2.0
0.99999988519 2.0
0.999999951804 2.0
0.999999758476 5.0
0.999999529005 3.0
0.999999721325 4.0
0.999999702062 4.0
0.999999670764 4.0
0.999999687829 4.0
0.999999936724 2.0
0.999999697467 4.0
0.999999936334 3.0
0.999999722982 4.0
0.999999576836 3.0
0.99999968603 4.0
0.999999710411 4.0
0.999999915126 2.0
0.999999676186 4.0
0.999999946256 2.0
0.999999627091 3.0
0.999999924833 3.0
0.999999687687 4.0
0.999999600053 3.0
0.999999884906 2.0
0.999999696724 4.0
0.999999924658 2.0
0.999999596983 3.0
0.999999951892 2.0
0.99999958003 3.0
0.999999904304 3.0
0.999999843486 2.0
0.999999600054 3.0
0.999999894438 2.0
0.999999434589 2.0
0.999999796531 3.0
0.999999017879 5.0
0.999998801978 4.0
0.999998935742 4.0
0.999999115748 5.0
0.999998830108 4.0
0.999998768661 4.0
0.999999746838 3.0
0.999998791357 4.0
0.99999972245 4.0
0.999998924431 4.0
0.999998889294 4.0
0.999998854014 4.0
0.999998906151 4.0
0.999999680939 3.0
0.999998732816 4.0
0.999999776752 3.0
0.999998576762 3.0
0.999999696426 4.0
0.999998842703 4.0
0.999998582897 3.0
0.999999594797 3.0
0.999998859024 4.0
0.999999710854 3.0
0.9999984884 3.0
0.999999796912 3.0
0.999998467668 3.0
0.999999544609 3.0
0.999999483651 3.0
0.999998583113 3.0
0.999999624712 3.0
0.999997980187 2.0
0.999999349084 4.0
0.999996900876 5.0
0.999996622668 4.0
0.999996763161 4.0
0.999997346694 5.0
0.9999972403 5.0
0.999996199462 4.0
0.999999218686 4.0
0.999996245215 4.0
0.999998907405 4.0
0.99999670354 4.0
0.999996807198 4.0
0.999996607316 4.0
0.999996700451 4.0
0.999999054203 4.0
0.999996112967 4.0
0.999999096475 3.0
0.999995710847 3.0
0.999998848692 4.0
0.999996547694 4.0
0.999995911102 3.0
0.999998539859 3.0
0.999996574991 4.0
0.9999988933 3.0
0.999995496231 3.0
0.999999170061 3.0
0.999995500959 3.0
0.999998386912 3.0
0.999998229101 3.0
0.999995914006 3.0
0.999998640925 3.0
0.999994186948 2.0
0.999997883932 4.0
0.99999180649 5.0
0.999991689456 4.0
0.999991635996 4.0
0.999993172132 5.0
0.999993001893 5.0
0.999990125673 4.0
0.999997533915 4.0
0.999990208553 4.0
0.999996630324 4.0
0.999991453133 4.0
0.999992046205 4.0
0.999991382263 4.0
0.999991523182 4.0
0.999997109213 4.0
0.999989947394 4.0
0.999997154188 3.0
0.999989053443 3.0
0.999996523858 4.0
0.999991199399 4.0
0.999989834097 3.0
0.99999575173 3.0
0.999991242976 4.0
0.999996642155 3.0
0.999988597066 3.0
0.999997366028 3.0
0.999988702456 3.0
0.999995345789 3.0
0.999995019779 3.0
0.999989850058 3.0
0.999996028046 3.0
0.99998566775 2.0
0.999994258419 4.0
0.999980986375 5.0
0.999981591152 4.0
